flow_duration,Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,prediction,actual
0.24131992,0.11647279,0.19666786,0.07788619,0.028820194,-0.034758944,0.0,0.0,0.0,0.0,-0.004403651,0.026537403,0.0,0.0,0.049439844,0.08615368,-0.0044354587,0.041638214,1.6846341,-0.009245091,0.045556918,0.0,0.0,0.0,0.0,0.0,-0.093215995,-0.0045753215,0.0,0.0,0.0,0.0,0.0,-0.045668077,-0.07987445,0.25331393,0.379439,0.008286777,0.5739852,0.5019077,0.34979153,0.49732378,-0.03483535,0.0026094883,0.65823,0.10522331,1,
0.23818095,0.040527035,-0.1453185,0.07836695,0.030558579,-0.06522574,0.0,0.0,0.0,0.0,-0.0047811177,0.031407796,0.0,0.0,0.053380366,0.100545675,-0.0032020682,0.09682079,1.7091123,-0.0113609135,0.09240961,0.0,0.0,0.0,0.0,0.0,-0.08265051,-0.007059886,0.0,0.0,0.0,0.0,0.0,0.21730383,0.00051308423,0.14212765,-0.026776452,0.002662736,0.028370088,0.4648635,0.610736,-0.011311463,-0.05593319,-0.031224428,0.54240656,0.08134395,1,
0.19246514,0.10616053,0.15868747,0.10090212,-0.05668661,0.01821057,0.0,0.0,0.0,0.0,-0.0043783565,0.040465962,0.0,0.0,0.03850464,0.097337365,-0.0041301525,0.02459938,1.6426934,-0.009409029,0.057003215,0.0,0.0,0.0,0.0,0.0,0.037450373,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.03860346,0.20187934,0.25328767,0.29172152,-0.01624979,0.5763104,0.4768198,0.37842768,0.4856729,-0.0409766,0.01028337,0.46038398,0.1333774,1,
-0.028009648,0.018509636,-0.013072795,0.112502925,0.16459945,0.12567298,0.0,0.0,0.0,0.0,-0.004814443,0.03847926,0.0,0.0,0.03287971,0.116728075,-0.0035648788,0.19662558,1.5577941,-0.007054754,0.06381574,0.0,0.0,0.0,0.0,0.0,-0.037214823,0.025358954,0.0,0.0,0.0,0.0,0.0,0.13076456,-0.041232515,0.15139386,-0.024286792,-0.009747792,0.0030922187,0.3697478,0.58815545,-0.012312111,0.02449316,-0.03356677,0.4654295,0.07331194,1,
0.26594323,-0.08864113,-0.116109684,0.17134339,-0.007825181,0.034817144,0.0,0.0,0.0,0.0,-0.0042096525,0.020610126,0.0,0.0,0.01697843,0.027704634,-0.0042399513,0.061731234,1.5924319,-0.0039437353,0.047401115,0.0,0.0,0.0,0.0,0.0,-0.064942524,0.027786769,0.0,0.0,0.0,0.0,0.0,-0.055004068,-0.13418281,0.2589767,0.35552007,-0.031939693,0.6517886,0.50855774,0.31289718,0.5280907,-0.040543616,-0.033815738,0.6415382,0.10636036,1,
0.2407943,0.11516349,0.1967758,0.074722745,0.07561014,-0.026677942,0.0,0.0,0.0,0.0,-0.004257624,0.026537403,0.0,0.0,0.04816914,0.059512705,-0.004224242,0.03254882,1.6668671,-0.009409029,0.04547643,0.0,0.0,0.0,0.0,0.0,-0.0942637,-0.0045753215,0.0,0.0,0.0,0.0,0.0,-0.043200355,-0.08618488,0.25289792,0.37801296,0.008286777,0.57312524,0.50038177,0.34979153,0.5021341,-0.03483535,0.0034012166,0.6664211,0.10522331,1,1.0
0.15155707,0.11380313,0.11656427,0.08740302,-0.025250755,-0.041153815,0.0,0.0,0.0,0.0,-0.004387251,0.040029816,0.0,0.0,0.039861448,-0.059638243,-0.004125673,0.014459207,1.6361544,-0.009245091,0.06400973,0.0,0.0,0.0,0.0,0.0,0.037450373,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.036546748,0.19705279,0.27619693,0.2882788,0.04239627,0.5895339,0.47974065,0.37842768,0.5077734,-0.051974952,0.018413858,0.3708553,0.08450337,1,
-0.007114251,-0.049766548,-0.104872786,0.15239865,-0.021499695,0.010532096,0.0,0.0,0.0,0.0,-0.0042096525,0.022233555,0.0,0.0,0.015653854,0.02436443,-0.0042399513,0.047214538,1.5773008,-0.0039437353,0.033783425,0.0,0.0,0.0,0.0,0.0,-0.05769119,0.021196907,0.0,0.0,0.0,0.0,0.0,-0.07025539,-0.13492933,0.2857636,0.32103044,-0.037026875,0.64325005,0.50855774,0.31289718,0.53433025,-0.022952067,-0.03485485,0.65418184,0.10636036,1,
0.35963103,0.05330121,0.08877963,0.02484899,-0.13888,-0.08843607,0.0,0.0,0.0,0.0,-0.00480341,0.02617126,0.0,0.0,0.07921705,0.08980336,-0.0054942183,0.049193874,1.6130186,-0.010809412,0.09260215,0.0,0.0,0.0,0.0,0.0,-0.078303285,-0.0052391537,0.0,0.0,0.0,0.0,0.0,0.31510302,0.05041939,0.09875724,0.036304872,-0.016322616,0.013178717,0.6696343,0.63547635,-0.06243642,-0.015235691,0.002480352,-0.35959437,0.13122685,1,1.0
-0.17130111,-0.0072077774,0.11116903,-0.49169964,0.0062272027,0.1329389,0.0,0.0,0.0,0.0,-0.02216041,-0.045316793,0.0,0.0,0.016947497,-0.16299471,-0.020865116,-0.732578,-3.097956,-0.017336918,-0.13348652,0.0,0.0,0.0,0.0,0.0,0.04268911,-0.0049072625,0.0,0.0,0.0,0.0,0.0,-0.055763215,-0.2318215,-0.25712988,-0.026017988,-0.020073483,-0.06786188,-0.06020235,-0.5640541,-0.21589336,-0.045570936,-0.12043107,-0.33519357,-0.13327809,0,
0.2969621,-0.05086556,-0.08559399,0.15908957,-0.0725816,0.003597375,0.0,0.0,0.0,0.0,-0.0042333095,0.020610126,0.0,0.0,0.019046884,0.042096537,-0.0042399513,0.070492774,1.5919586,-0.0042763078,0.04072987,0.0,0.0,0.0,0.0,0.0,-0.059632257,0.021196907,0.0,0.0,0.0,0.0,0.0,0.0052582608,-0.24932571,0.046031237,0.3154726,-0.048446193,0.09695344,0.53576124,0.31334957,0.48908997,0.02193391,-0.0094023375,0.6292382,0.10636036,1,
0.19550355,0.10391256,0.096742995,0.13015081,0.12906298,-0.03830227,0.0,0.0,0.0,0.0,-0.004204862,0.026537403,0.0,0.0,0.024673518,0.05704412,-0.0044284444,0.011380925,1.5616317,-0.009191325,0.069374025,0.0,0.0,0.0,0.0,0.0,-0.078666605,-0.0036646351,0.0,0.0,0.0,0.0,0.0,-0.030715235,-0.032627366,0.24838793,0.3490441,-0.04172971,0.6239742,0.51123285,0.33383062,0.5034477,-0.042163055,-0.023493726,0.64528507,0.09963165,1,
0.1722345,0.10317698,0.09992444,0.12760335,0.20905352,0.088464536,0.0,0.0,0.0,0.0,-0.004127697,0.026261771,0.0,0.0,0.024673518,0.05704412,-0.0044284444,0.012643575,1.506816,-0.005360926,0.05875564,0.0,0.0,0.0,0.0,0.0,-0.078666605,-0.0036646351,0.0,0.0,0.0,0.0,0.0,-0.030715235,-0.032627366,0.24838793,0.3444386,-0.01951506,0.6218668,0.5130532,0.33370197,0.5013402,-0.042163055,-0.023493726,0.64528507,0.09963165,1,
0.12818037,0.10911345,0.14949137,0.09685925,-0.07656749,0.01864235,0.0,0.0,0.0,0.0,-0.004115054,0.040029816,0.0,0.0,0.040646523,0.043528423,0.074349836,0.0029862747,1.6055545,-0.009245091,0.05708371,0.0,0.0,0.0,0.0,0.0,0.034868345,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.03709851,0.20321839,0.27615935,0.28742304,-0.016739953,0.5806575,0.47043332,0.37842768,0.48762155,-0.04410103,0.013063213,0.41635627,0.1333774,1,1.0
0.19678743,0.101554625,0.16063757,0.08852607,-0.071499065,0.017580686,0.0,0.0,0.0,0.0,-0.0043783565,0.026537403,0.0,0.0,0.039085757,0.092683636,-0.0044399383,0.066918366,1.7226908,-0.009409029,0.055099584,0.0,0.0,0.0,0.0,0.0,-0.08284034,-0.0045753215,0.0,0.0,0.0,0.0,0.0,-0.049648024,-0.097944625,0.25506446,0.41215912,-0.021869984,0.60599893,0.52243626,0.3521212,0.49607816,-0.048941776,0.0011501943,0.6222343,0.09557374,1,
0.24017195,0.10448231,0.180761,0.08360717,0.03679429,-0.031605598,0.0,0.0,0.0,0.0,-0.0040314943,0.040465962,0.0,0.0,-0.07439067,0.07152056,0.066169426,-0.013248975,1.5517182,-0.009620549,0.03613416,0.0,0.0,0.0,0.0,0.0,0.038985368,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.039679673,0.16660805,0.25220287,0.28810045,0.010621215,0.6583964,0.47135538,0.37828803,0.51299906,-0.020265497,0.011484681,0.46015203,0.115023926,1,
0.19330543,0.10536884,0.065562166,0.09445551,0.13921762,0.055175185,0.0,0.0,0.0,0.0,-0.0042925524,0.026537403,0.0,0.0,0.0245241,0.029623386,-0.004720155,0.048746783,1.6157182,-0.008762896,0.08326213,0.0,0.0,0.0,0.0,0.0,-0.081053175,-0.0036646351,0.0,0.0,0.0,0.0,0.0,-0.04033702,-0.03205861,0.25959435,0.32924595,-0.018979236,0.6079669,0.5209652,0.33825254,0.49921772,-0.043499883,-0.024094943,0.6166636,0.09963165,1,
0.26574153,-0.09715682,-0.116109684,0.15390785,-0.06090966,0.033546016,0.0,0.0,0.0,0.0,-0.004230874,0.020610126,0.0,0.0,0.018302307,0.06469701,-0.0042354716,0.066127196,1.5671401,-0.0041123694,0.06141543,0.0,0.0,0.0,0.0,0.0,-0.064942524,0.021124415,0.0,0.0,0.0,0.0,0.0,-0.032465287,-0.15129074,0.03364297,0.3566649,-0.031939693,0.6167149,0.5114463,0.31197906,0.5163975,-0.031093225,-0.023286304,0.5443774,0.10636036,1,
-0.12936272,0.13631652,0.11852531,0.08188276,0.124619685,-0.06444248,0.0,0.0,0.0,0.0,-0.00419726,0.040456213,0.0,0.0,0.053712066,-0.13606347,-0.0039827656,-0.07631744,1.709047,-0.009667518,0.05754613,0.0,0.0,0.0,0.0,0.0,0.045715652,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.041356217,0.2151526,0.26889312,0.2657628,-0.02226358,0.56235456,0.45798188,0.3572291,0.4915153,-0.066852756,-0.007483652,0.35486326,0.111467734,1,1.0
0.19255327,0.10998889,0.12602468,0.11305763,0.084240004,0.109247684,0.0,0.0,0.0,0.0,-0.0042648865,0.040465962,0.0,0.0,0.024063451,0.06734097,-0.0044103693,0.018583953,1.5387781,-0.009045022,0.08736795,0.0,0.0,0.0,0.0,0.0,0.036067616,-0.0015926175,0.0,0.0,0.0,0.0,0.0,-0.031029942,0.18927158,0.2539794,0.24599712,-0.013359043,0.57634974,0.47327048,0.377828,0.48963484,-0.04442752,0.01174731,0.4595038,0.10317631,1,
0.1989478,0.09786057,0.15884297,0.10052566,0.003804369,0.017828995,0.0,0.0,0.0,0.0,-0.004380345,0.040465962,0.0,0.0,0.03889277,0.097465225,-0.0041301525,0.02484154,1.6433005,-0.009409029,0.049651235,0.0,0.0,0.0,0.0,0.0,0.037450373,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.037653454,0.19756854,0.25328767,0.28370512,-0.01624979,0.5763104,0.48498863,0.37842768,0.4856729,-0.0409766,0.01028337,0.46038398,0.08450337,1,
-1.2003231,-0.009519666,0.115923986,-0.53895926,-0.07898238,0.09724688,0.0,0.0,0.0,0.0,-0.022647422,-0.018571114,0.0,0.0,-0.021112325,0.16787393,-0.030546432,0.13916437,-3.7269714,-0.023566512,-0.093837686,0.0,0.0,0.0,0.0,0.0,0.031377953,-0.0035413876,0.0,0.0,0.0,0.0,0.0,0.16855025,-0.053074654,-0.24103709,0.03575371,0.02280462,-0.005737504,0.02324353,-0.4414488,-0.025581572,-0.02873738,0.1274413,-0.17778996,-0.1298558,0,
0.24120393,-0.003901385,-0.116109684,0.15239865,0.0034590177,0.033899024,0.0,0.0,0.0,0.0,-0.0042096525,0.020610126,0.0,0.0,0.01754685,0.027704634,-0.0042399513,0.067769505,1.6106008,-0.0039437353,0.05025181,0.0,0.0,0.0,0.0,0.0,-0.064942524,0.021124415,0.0,0.0,0.0,0.0,0.0,-0.06084755,-0.10915995,0.2857636,0.3353361,-0.01951506,0.6517886,0.50033873,0.31197906,0.50935376,-0.029634636,-0.034067277,0.65402657,0.10636036,1,
0.19883914,0.107587524,0.10049,0.103565544,0.119973555,0.09060487,0.0,0.0,0.0,0.0,-0.0040017874,0.040465962,0.0,0.0,0.014175229,0.03379968,0.075737625,0.0067154774,1.4905105,-0.008974416,0.075006306,0.0,0.0,0.0,0.0,0.0,0.03348559,-0.0015926175,0.0,0.0,0.0,0.0,0.0,-0.03097325,0.14913985,0.2563126,0.23428895,-0.016644798,0.61286545,0.473275,0.36848217,0.5060058,-0.028930027,-0.035096083,0.42766574,0.08875252,1,
0.18407007,0.102506965,0.17473249,0.08983658,-0.05321241,0.028975904,0.0,0.0,0.0,0.0,0.17420581,-0.0026244966,0.0,0.0,0.03592889,0.13963747,-0.0038879453,-0.012293435,1.5292472,-0.008323199,-0.043870118,0.0,0.0,0.0,0.0,0.0,0.035936613,-0.0032450196,0.0,0.0,0.0,0.0,0.0,-0.032526143,0.23188119,0.2754924,0.30449262,-0.010822471,0.591407,0.46216172,0.3636374,0.47447497,-0.042300493,0.00919492,0.4467025,0.13598537,1,
0.24174467,0.11516349,0.1967758,0.09366751,0.07561014,-0.026677942,0.0,0.0,0.0,0.0,-0.004257624,0.026537403,0.0,0.0,0.04816914,0.059512705,-0.004224242,0.04076733,1.6668671,-0.009409029,0.042625733,0.0,0.0,0.0,0.0,0.0,-0.0942637,-0.0045753215,0.0,0.0,0.0,0.0,0.0,-0.043200355,-0.08466097,0.22611107,0.37801296,0.008286777,0.57312524,0.50038177,0.34979153,0.5021341,-0.03483535,0.0034012166,0.6664211,0.10522331,1,
0.2407943,0.11516349,0.1967758,0.074722745,0.07561014,-0.026677942,0.0,0.0,0.0,0.0,-0.004257624,0.026537403,0.0,0.0,0.04816914,0.059512705,-0.004224242,0.03254882,1.6668671,-0.009409029,0.04547643,0.0,0.0,0.0,0.0,0.0,-0.0942637,-0.0045753215,0.0,0.0,0.0,0.0,0.0,-0.043200355,-0.08618488,0.25289792,0.37801296,0.008286777,0.57312524,0.50038177,0.34979153,0.5021341,-0.03483535,0.0034012166,0.6664211,0.10522331,1,
-0.23524678,-0.024133582,-0.09390718,-0.37236968,-0.054857366,-0.024997873,0.0,0.0,0.0,0.0,-0.022009663,-0.057280246,0.0,0.0,0.014845284,0.07162165,-0.02257419,-0.7891731,-4.2134852,-0.02432367,-0.13589986,0.0,0.0,0.0,0.0,0.0,0.036482837,-0.004168843,0.0,0.0,0.0,0.0,0.0,0.14692327,-0.39407566,-0.24562061,0.0331649,0.00065516564,-0.039879736,-0.58601713,0.056797765,-0.058437385,-0.037959218,0.14835699,-0.33752832,0.018267937,0,
0.1931969,0.10616254,0.08517446,0.109047875,0.16190915,0.04125277,0.0,0.0,0.0,0.0,-0.0042688954,0.026537403,0.0,0.0,0.024780218,0.03551454,-0.004720155,0.045117114,1.5664382,-0.008762896,0.08326213,0.0,0.0,0.0,0.0,0.0,-0.078666605,-0.0036646351,0.0,0.0,0.0,0.0,0.0,-0.03021855,-0.032918543,0.25826716,0.32431868,-0.01951506,0.60500795,0.5200156,0.33825254,0.49921772,-0.04154511,-0.023916103,0.6166636,0.09963165,1,
0.23331346,0.038016465,-0.14246926,0.091654785,0.033735875,-0.06709916,0.0,0.0,0.0,0.0,-0.00482722,0.031407796,0.0,0.0,0.052959103,0.08019037,-0.0033425093,0.095800415,1.7873254,-0.011698322,0.09203762,0.0,0.0,0.0,0.0,0.0,-0.08265051,-0.0074585807,0.0,0.0,0.0,0.0,0.0,0.21591948,0.007798888,0.1421228,0.021468662,0.002662736,0.030358462,0.2925203,0.61038667,-0.012190583,-0.049540203,-0.03061458,0.5985182,0.07561754,1,
0.16697513,0.13590041,0.085682206,0.118156835,0.11279126,0.07980512,0.0,0.0,0.0,0.0,-0.004234373,0.040029816,0.0,0.0,0.024651708,-0.00889872,-0.0044058897,-0.0021866611,1.4930984,-0.008585565,0.08774477,0.0,0.0,0.0,0.0,0.0,0.03478257,-0.0015926175,0.0,0.0,0.0,0.0,0.0,-0.020442134,0.19394909,0.28204367,0.22442187,0.014594437,0.58013046,0.46488157,0.36850077,0.5124949,-0.044578284,0.007074972,0.383994,0.10943226,1,
0.17717692,0.11647254,0.12116838,0.15745774,0.16986996,0.059427954,0.0,0.0,0.0,0.0,-0.0041584503,0.04019033,0.0,0.0,0.03336412,0.066670865,-0.0041186586,0.017076604,1.4455736,-0.0058306674,0.0737026,0.0,0.0,0.0,0.0,0.0,0.03478257,-0.0015926175,0.0,0.0,0.0,0.0,0.0,0.003049889,0.20038474,0.03357021,0.27484778,-0.013894866,0.51880556,0.46931076,0.3639316,0.2598178,-0.05145671,-0.014405545,0.4769828,0.10943226,1,
0.18102147,0.13571197,0.14990732,0.08305592,0.12225364,-0.06825846,0.0,0.0,0.0,0.0,-0.00419726,0.040029816,0.0,0.0,0.048436236,-0.05869079,-0.0038085817,-0.02495443,1.5827128,-0.009245091,0.061738566,0.0,0.0,0.0,0.0,0.0,0.041567396,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.03790479,0.20487337,0.2756375,0.27069905,0.04239627,0.54961306,0.4689609,0.37828803,0.5138869,-0.036357224,0.019793523,0.41504213,0.115023926,1,
0.18044004,0.10918173,0.0790169,0.115304425,0.11738002,0.06817815,0.0,0.0,0.0,0.0,0.1450539,-0.0026642166,0.0,0.0,0.020913748,0.044469833,0.07053745,-0.02490512,1.3195086,0.23820078,0.07613303,0.0,0.0,0.0,0.0,0.0,0.031971835,-0.0029755312,0.0,0.0,0.0,0.0,0.0,-0.03140983,0.22098316,0.21805695,0.23442103,-0.012907918,0.5737242,0.4545262,0.35549772,0.48189223,-0.045808055,-0.010571297,0.42835322,0.10943226,1,1.0
0.25437567,-0.07752079,-0.11394842,0.14309274,-0.0044521587,0.034464136,0.0,0.0,0.0,0.0,-0.004230874,0.020610126,0.0,0.0,0.018302307,0.05518184,-0.0042354716,0.05791456,1.5669388,-0.0037797969,0.05058703,0.0,0.0,0.0,0.0,0.0,-0.064942524,0.027786769,0.0,0.0,0.0,0.0,0.0,-0.05580321,-0.12939629,0.2853627,0.33362478,-0.031939693,0.65264857,0.5111394,0.31289718,0.52365375,-0.02991337,-0.03416973,0.64447147,0.10636036,1,
0.2407943,0.11516349,0.1967758,0.074722745,0.07561014,-0.026677942,0.0,0.0,0.0,0.0,-0.004257624,0.026537403,0.0,0.0,0.04816914,0.059512705,-0.004224242,0.03254882,1.6668671,-0.009409029,0.04547643,0.0,0.0,0.0,0.0,0.0,-0.0942637,-0.0045753215,0.0,0.0,0.0,0.0,0.0,-0.043200355,-0.08618488,0.25289792,0.37801296,0.008286777,0.57312524,0.50038177,0.34979153,0.5021341,-0.03483535,0.0034012166,0.6664211,0.10522331,1,
0.25348073,-0.08839849,-0.116109684,0.17854793,-0.03270162,0.034817144,0.0,0.0,0.0,0.0,-0.004207217,0.020610126,0.0,0.0,0.018302307,0.065051384,-0.0042354716,0.068143606,1.5762684,-0.0041123694,0.06141543,0.0,0.0,0.0,0.0,0.0,-0.064942524,0.027786769,0.0,0.0,0.0,0.0,0.0,-0.057991304,-0.1522714,0.036182173,0.35434884,-0.031939693,0.6517886,0.50855774,0.31289718,0.52365375,-0.040543616,-0.03420603,0.6318908,0.10636036,1,
0.2639826,-0.09543139,-0.10541703,0.15239865,-0.007825181,0.0039503835,0.0,0.0,0.0,0.0,-0.0042096525,0.020610126,0.0,0.0,0.015491212,0.025152419,-0.0042399513,0.053683937,1.5804473,-0.0039437353,0.033783425,0.0,0.0,0.0,0.0,0.0,-0.064942524,0.027786769,0.0,0.0,0.0,0.0,0.0,-0.055715993,-0.13308227,0.2857636,0.33269605,-0.031939693,0.6517886,0.50855774,0.31289718,0.5303949,-0.022952067,-0.034717552,0.6541189,0.10636036,1,
-0.13276586,0.13715683,0.14857265,0.08251706,0.12295903,-0.062175583,0.0,0.0,0.0,0.0,-0.00419726,0.040198877,0.0,0.0,0.05401576,0.0044779745,-0.0040289774,-0.032464307,1.6144958,-0.009245091,0.061738566,0.0,0.0,0.0,0.0,0.0,0.045715652,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.03797946,0.21729478,0.27473027,0.2659283,0.017495573,0.5496696,0.46827653,0.37314516,0.53781337,-0.03436692,0.024153667,0.4354197,0.11540396,1,
-0.0025501237,0.023511443,-0.010129919,0.16871402,-0.06627427,-0.07447481,0.0,0.0,0.0,0.0,-0.004744474,0.03847926,0.0,0.0,0.026210004,0.13762523,-0.003500538,0.16280074,1.6476635,-0.0016144675,0.038354374,0.0,0.0,0.0,0.0,0.0,-0.058544762,0.025358954,0.0,0.0,0.0,0.0,0.0,0.21411848,0.06263547,0.15934125,-0.04434085,-0.056258142,0.0059961486,0.3554862,0.54353887,-0.0024880618,0.0047459463,-0.044027478,0.5353121,0.080662504,1,
0.19678743,0.101554625,0.16063757,0.08852607,-0.050628096,0.017580686,0.0,0.0,0.0,0.0,-0.0043783565,0.026537403,0.0,0.0,0.039085757,0.092683636,-0.0044399383,0.067741476,1.7226908,-0.009409029,0.055099584,0.0,0.0,0.0,0.0,0.0,-0.08284034,-0.0045753215,0.0,0.0,0.0,0.0,0.0,-0.049648024,-0.097944625,0.25506446,0.38848197,-0.021869984,0.60599893,0.52243626,0.3521212,0.49607816,-0.038668428,0.0011501943,0.634815,0.07470277,1,
-0.121697396,0.12541619,0.2162053,0.07631932,0.081117764,-0.032570437,0.0,0.0,0.0,0.0,0.19945431,-0.003090817,0.0,0.0,0.055555996,0.040167224,-0.0036657667,-0.023039512,0.86764884,-0.016176298,0.049255334,0.0,0.0,0.0,0.0,0.0,0.044201896,-0.0032450196,0.0,0.0,0.0,0.0,0.0,-0.043546945,0.23759909,0.25261667,0.28048915,0.033093657,0.5447926,0.4422448,0.32244396,0.49850747,-0.014517463,-0.036081575,0.5226831,0.115023926,1,
0.2192453,0.118365444,0.21055034,0.088436835,0.09413464,-0.018529532,0.0,0.0,0.0,0.0,0.16934875,-0.0026244966,0.0,0.0,0.04754942,0.0736308,-0.003445371,-0.037180718,1.4890994,-0.008062635,0.047380067,0.0,0.0,0.0,0.0,0.0,0.04005364,-0.0032450196,0.0,0.0,0.0,0.0,0.0,-0.039409734,0.22828381,0.25093645,0.28673786,0.013906971,0.54417914,0.46055156,0.36349767,0.48271197,-0.03714352,0.011624778,0.48534805,0.115023926,1,1.0
0.16474928,0.15387169,0.06612658,0.10198285,0.10091338,0.09372753,0.0,0.0,0.0,0.0,-0.0042854785,0.040029816,0.0,0.0,0.029789643,0.0037771938,-0.0044058897,0.0010330864,1.5358709,-0.008598958,0.089959696,0.0,0.0,0.0,0.0,0.0,0.036067616,-0.0015926175,0.0,0.0,0.0,0.0,0.0,-0.007723345,0.22121051,0.28676412,0.2530263,0.015130253,0.5312663,0.46935114,0.36848217,0.2638228,-0.05237066,0.010047587,0.37141332,0.10943226,1,
0.20267172,0.101554625,0.1604821,0.08852607,-0.03746348,0.017580686,0.0,0.0,0.0,0.0,-0.0043783565,0.026537403,0.0,0.0,0.039085757,0.092683636,-0.0044399383,0.06774207,1.7226562,-0.009409029,0.055099584,0.0,0.0,0.0,0.0,0.0,-0.08284034,-0.0045753215,0.0,0.0,0.0,0.0,0.0,-0.049648024,-0.07237408,0.25506446,0.3885547,-0.021869984,0.60599893,0.52243626,0.3521212,0.49607816,-0.038668428,0.0011501943,0.634815,0.09557374,1,1.0
-0.13340765,0.12962312,0.12994587,0.0813559,0.10515152,-0.0643946,0.0,0.0,0.0,0.0,-0.00419726,0.040198877,0.0,0.0,0.05401576,-0.019428203,-0.0039827656,-0.063965775,1.6586522,-0.009667518,0.061738566,0.0,0.0,0.0,0.0,0.0,0.045715652,-0.0018621057,0.0,0.0,0.0,0.0,0.0,-0.041356217,0.22156216,0.27308556,0.26660052,-0.02226358,0.55394363,0.47363362,0.3572291,0.4915153,-0.07526368,-0.0081097875,0.41053092,0.111467734,1,
0.2639826,-0.08923078,-0.1077212,0.14991364,-0.007825181,0.0039503835,0.0,0.0,0.0,0.0,-0.0042096525,0.020610126,0.0,0.0,0.015491212,0.025152419,-0.0042399513,0.053683937,1.5804473,-0.0039437353,0.033783425,0.0,0.0,0.0,0.0,0.0,-0.064942524,0.027786769,0.0,0.0,0.0,0.0,0.0,-0.055004068,-0.15984796,0.2857636,0.33269605,-0.031939693,0.67773736,0.4776914,0.31289718,0.5280907,-0.022952067,-0.034717552,0.68598294,0.10636036,1,
-1.3664219,0.047249246,-0.25080103,-0.00063259294,-0.47776157,-0.14176421,0.0,0.0,0.0,0.0,-0.022145644,0.060455542,0.0,0.0,0.004557701,-0.012630975,-0.02811761,-0.20123743,-3.6947668,-0.034344785,0.09102518,0.0,0.0,0.0,0.0,0.0,-0.12609893,-0.01585509,0.0,0.0,0.0,0.0,0.0,-0.120945446,-0.029787809,0.095582366,-0.11020879,-0.057525266,-0.047903754,0.0545517,-0.47504073,-0.029981114,-0.085437655,0.09423777,-0.3051261,-0.11172497,0,
0.19255348,0.101554625,0.15708244,0.08941238,-0.044264786,0.019392034,0.0,0.0,0.0,0.0,-0.004362914,0.026537403,0.0,0.0,0.0383936,0.094174586,-0.004720155,0.06566235,1.7125187,-0.009409029,0.057416283,0.0,0.0,0.0,0.0,0.0,-0.08284034,-0.0045753215,0.0,0.0,0.0,0.0,0.0,-0.049648024,-0.07250101,0.25506446,0.3885547,-0.021869984,0.6067019,0.52084523,0.3521212,0.49607816,-0.038668428,0.0011501943,0.634815,0.12357679,1,
-0.084583156,0.016394088,-0.013072795,0.10467212,0.13585874,0.13796291,0.0,0.0,0.0,0.0,-0.0048175612,0.03847926,0.0,0.0,0.034484323,0.11690461,-0.0035693585,0.119921036,1.6135393,-0.008992381,0.06297749,0.0,0.0,0.0,0.0,0.0,-0.026830705,0.025358954,0.0,0.0,0.0,0.0,0.0,0.2218942,-0.004495904,0.18775414,-0.023449196,-0.06529627,0.0031340146,0.366815,0.592791,0.01544694,0.08643101,0.0042087077,0.48468637,0.07331194,1,
1.038992,-0.05413004,-0.07906166,-0.41115665,0.60152596,-0.024839075,0.0,0.0,0.0,0.0,-0.01448354,-0.016637273,0.0,0.0,0.09938715,0.16605352,-0.008881173,-0.26567256,-1.4245081,-0.019605275,-0.05512765,0.0,0.0,0.0,0.0,0.0,0.14537647,-0.014888254,0.0,0.0,0.0,0.0,0.0,0.07513346,0.4555651,0.12944685,-0.0686732,-0.035778616,-0.1067372,-0.4407704,0.039109897,-0.0014585323,0.006579867,-0.030116552,-0.20184864,0.046031974,1,
0.26362568,-0.07769867,-0.11394842,0.15239865,-0.007825181,0.034817144,0.0,0.0,0.0,0.0,-0.0042096525,0.020610126,0.0,0.0,0.01697843,0.02695873,-0.0042399513,0.05433582,1.5814413,-0.0039437353,0.05025181,0.0,0.0,0.0,0.0,0.0,-0.064942524,0.027786769,0.0,0.0,0.0,0.0,0.0,-0.055004068,-0.13570672,0.2857636,0.33184293,-0.031939693,0.6517886,0.50855774,0.31289718,0.5280907,-0.030270267,-0.033815738,0.6541189,0.10636036,1,1.0
